Node	Time	Technology	AvailabilityFactor
103	24	DieselReserveGenerator	0.0
103	1	H2_Grid	0.8
103	2	H2_Grid	0.8
103	3	H2_Grid	0.8
103	4	H2_Grid	0.8
103	5	H2_Grid	0.8
103	6	H2_Grid	0.8
103	7	H2_Grid	0.8
103	8	H2_Grid	0.8
103	9	H2_Grid	0.8
103	10	H2_Grid	0.8
103	11	H2_Grid	0.8
103	12	H2_Grid	0.8
103	13	H2_Grid	0.8
103	14	H2_Grid	0.8
103	15	H2_Grid	0.8
103	16	H2_Grid	0.8
103	17	H2_Grid	0.8
103	18	H2_Grid	0.8
103	19	H2_Grid	0.8
103	20	H2_Grid	0.8
103	21	H2_Grid	0.8
103	22	H2_Grid	0.8
103	23	H2_Grid	0.8
103	24	H2_Grid	0.8
104	1	Power_Grid	1.0
104	2	Power_Grid	1.0
104	3	Power_Grid	1.0
104	4	Power_Grid	1.0
104	5	Power_Grid	1.0
104	6	Power_Grid	1.0
104	7	Power_Grid	1.0
104	8	Power_Grid	1.0
104	9	Power_Grid	1.0
104	10	Power_Grid	1.0
104	11	Power_Grid	1.0
104	12	Power_Grid	1.0
104	13	Power_Grid	1.0
104	14	Power_Grid	1.0
104	15	Power_Grid	1.0
104	16	Power_Grid	1.0
104	17	Power_Grid	1.0
104	18	Power_Grid	1.0
104	19	Power_Grid	1.0
104	20	Power_Grid	1.0
104	21	Power_Grid	1.0
104	22	Power_Grid	1.0
104	23	Power_Grid	1.0
104	24	Power_Grid	1.0
104	1	ElectricBoiler	0.98
104	2	ElectricBoiler	0.98
104	3	ElectricBoiler	0.98
104	4	ElectricBoiler	0.98
104	5	ElectricBoiler	0.98
104	6	ElectricBoiler	0.98
104	7	ElectricBoiler	0.98
104	8	ElectricBoiler	0.98
104	9	ElectricBoiler	0.98
104	10	ElectricBoiler	0.98
104	11	ElectricBoiler	0.98
104	12	ElectricBoiler	0.98
104	13	ElectricBoiler	0.98
104	14	ElectricBoiler	0.98
104	15	ElectricBoiler	0.98
104	16	ElectricBoiler	0.98
104	17	ElectricBoiler	0.98
104	18	ElectricBoiler	0.98
104	19	ElectricBoiler	0.98
104	20	ElectricBoiler	0.98
104	21	ElectricBoiler	0.98
104	22	ElectricBoiler	0.98
104	23	ElectricBoiler	0.98
104	24	ElectricBoiler	0.98
104	1	HP_LT	0.98
104	2	HP_LT	0.98
104	3	HP_LT	0.98
104	4	HP_LT	0.98
104	5	HP_LT	0.98
104	6	HP_LT	0.98
104	7	HP_LT	0.98
104	8	HP_LT	0.98
104	9	HP_LT	0.98
104	10	HP_LT	0.98
104	11	HP_LT	0.98
104	12	HP_LT	0.98
104	13	HP_LT	0.98
104	14	HP_LT	0.98
104	15	HP_LT	0.98
104	16	HP_LT	0.98
104	17	HP_LT	0.98
104	18	HP_LT	0.98
104	19	HP_LT	0.98
104	20	HP_LT	0.98
104	21	HP_LT	0.98
104	22	HP_LT	0.98
104	23	HP_LT	0.98
104	24	HP_LT	0.98
104	1	HP_MT	0.98
104	2	HP_MT	0.98
104	3	HP_MT	0.98
104	4	HP_MT	0.98
104	5	HP_MT	0.98
104	6	HP_MT	0.98
104	7	HP_MT	0.98
104	8	HP_MT	0.98
104	9	HP_MT	0.98
104	10	HP_MT	0.98
104	11	HP_MT	0.98
104	12	HP_MT	0.98
104	13	HP_MT	0.98
104	14	HP_MT	0.98
104	15	HP_MT	0.98
104	16	HP_MT	0.98
104	17	HP_MT	0.98
104	18	HP_MT	0.98
104	19	HP_MT	0.98
104	20	HP_MT	0.98
104	21	HP_MT	0.98
104	22	HP_MT	0.98
104	23	HP_MT	0.98
104	24	HP_MT	0.98
104	1	PV	0.0
104	2	PV	0.0
104	3	PV	0.0
104	4	PV	0.0
104	5	PV	0.0
104	6	PV	0.0
104	7	PV	0.0
104	8	PV	0.0
104	9	PV	0.007
104	10	PV	0.134
104	11	PV	0.324
104	12	PV	0.42
104	13	PV	0.438
104	14	PV	0.389
104	15	PV	0.267
104	16	PV	0.09
104	17	PV	0.0
104	18	PV	0.0
104	19	PV	0.0
104	20	PV	0.0
104	21	PV	0.0
104	22	PV	0.0
104	23	PV	0.0
104	24	PV	0.0
104	1	P2G	0.98
104	2	P2G	0.98
104	3	P2G	0.98
104	4	P2G	0.98
104	5	P2G	0.98
104	6	P2G	0.98
104	7	P2G	0.98
104	8	P2G	0.98
104	9	P2G	0.98
104	10	P2G	0.98
104	11	P2G	0.98
104	12	P2G	0.98
104	13	P2G	0.98
104	14	P2G	0.98
104	15	P2G	0.98
104	16	P2G	0.98
104	17	P2G	0.98
104	18	P2G	0.98
104	19	P2G	0.98
104	20	P2G	0.98
104	21	P2G	0.98
104	22	P2G	0.98
104	23	P2G	0.98
104	24	P2G	0.98
104	1	G2P	0.98
104	2	G2P	0.98
104	3	G2P	0.98
104	4	G2P	0.98
104	5	G2P	0.98
104	6	G2P	0.98
104	7	G2P	0.98
104	8	G2P	0.98
104	9	G2P	0.98
104	10	G2P	0.98
104	11	G2P	0.98
104	12	G2P	0.98
104	13	G2P	0.98
104	14	G2P	0.98
104	15	G2P	0.98
104	16	G2P	0.98
104	17	G2P	0.98
104	18	G2P	0.98
104	19	G2P	0.98
104	20	G2P	0.98
104	21	G2P	0.98
104	22	G2P	0.98
104	23	G2P	0.98
104	24	G2P	0.98
104	1	GasBoiler	0.98
104	2	GasBoiler	0.98
104	3	GasBoiler	0.98
104	4	GasBoiler	0.98
104	5	GasBoiler	0.98
104	6	GasBoiler	0.98
104	7	GasBoiler	0.98
104	8	GasBoiler	0.98
104	9	GasBoiler	0.98
104	10	GasBoiler	0.98
104	11	GasBoiler	0.98
104	12	GasBoiler	0.98
104	13	GasBoiler	0.98
104	14	GasBoiler	0.98
104	15	GasBoiler	0.98
104	16	GasBoiler	0.98
104	17	GasBoiler	0.98
104	18	GasBoiler	0.98
104	19	GasBoiler	0.98
104	20	GasBoiler	0.98
104	21	GasBoiler	0.98
104	22	GasBoiler	0.98
104	23	GasBoiler	0.98
104	24	GasBoiler	0.98
104	1	GasBoiler_CCS	0.98
104	2	GasBoiler_CCS	0.98
104	3	GasBoiler_CCS	0.98
104	4	GasBoiler_CCS	0.98
104	5	GasBoiler_CCS	0.98
104	6	GasBoiler_CCS	0.98
104	7	GasBoiler_CCS	0.98
104	8	GasBoiler_CCS	0.98
104	9	GasBoiler_CCS	0.98
104	10	GasBoiler_CCS	0.98
104	11	GasBoiler_CCS	0.98
104	12	GasBoiler_CCS	0.98
104	13	GasBoiler_CCS	0.98
104	14	GasBoiler_CCS	0.98
104	15	GasBoiler_CCS	0.98
104	16	GasBoiler_CCS	0.98
104	17	GasBoiler_CCS	0.98
104	18	GasBoiler_CCS	0.98
104	19	GasBoiler_CCS	0.98
104	20	GasBoiler_CCS	0.98
104	21	GasBoiler_CCS	0.98
104	22	GasBoiler_CCS	0.98
104	23	GasBoiler_CCS	0.98
104	24	GasBoiler_CCS	0.98
104	1	CHP	0.8
104	2	CHP	0.8
104	3	CHP	0.8
104	4	CHP	0.8
104	5	CHP	0.8
104	6	CHP	0.8
104	7	CHP	0.8
104	8	CHP	0.8
104	9	CHP	0.8
104	10	CHP	0.8
104	11	CHP	0.8
104	12	CHP	0.8
104	13	CHP	0.8
104	14	CHP	0.8
104	15	CHP	0.8
104	16	CHP	0.8
104	17	CHP	0.8
104	18	CHP	0.8
104	19	CHP	0.8
104	20	CHP	0.8
104	21	CHP	0.8
104	22	CHP	0.8
104	23	CHP	0.8
104	24	CHP	0.8
104	1	CHP_CCS	0.8
104	2	CHP_CCS	0.8
104	3	CHP_CCS	0.8
104	4	CHP_CCS	0.8
104	5	CHP_CCS	0.8
104	6	CHP_CCS	0.8
104	7	CHP_CCS	0.8
104	8	CHP_CCS	0.8
104	9	CHP_CCS	0.8
104	10	CHP_CCS	0.8
104	11	CHP_CCS	0.8
104	12	CHP_CCS	0.8
104	13	CHP_CCS	0.8
104	14	CHP_CCS	0.8
104	15	CHP_CCS	0.8
104	16	CHP_CCS	0.8
104	17	CHP_CCS	0.8
104	18	CHP_CCS	0.8
104	19	CHP_CCS	0.8
104	20	CHP_CCS	0.8
104	21	CHP_CCS	0.8
104	22	CHP_CCS	0.8
104	23	CHP_CCS	0.8
104	24	CHP_CCS	0.8
104	1	Biogas_Grid	0.9
104	2	Biogas_Grid	0.9
104	3	Biogas_Grid	0.9
104	4	Biogas_Grid	0.9
104	5	Biogas_Grid	0.9
104	6	Biogas_Grid	0.9
104	7	Biogas_Grid	0.9
104	8	Biogas_Grid	0.9
104	9	Biogas_Grid	0.9
104	10	Biogas_Grid	0.9
104	11	Biogas_Grid	0.9
104	12	Biogas_Grid	0.9
104	13	Biogas_Grid	0.9
104	14	Biogas_Grid	0.9
104	15	Biogas_Grid	0.9
104	16	Biogas_Grid	0.9
104	17	Biogas_Grid	0.9
104	18	Biogas_Grid	0.9
104	19	Biogas_Grid	0.9
104	20	Biogas_Grid	0.9
104	21	Biogas_Grid	0.9
104	22	Biogas_Grid	0.9
104	23	Biogas_Grid	0.9
104	24	Biogas_Grid	0.9
104	1	CH4_Grid	0.8
104	2	CH4_Grid	0.8
104	3	CH4_Grid	0.8
104	4	CH4_Grid	0.8
104	5	CH4_Grid	0.8
104	6	CH4_Grid	0.8
104	7	CH4_Grid	0.8
104	8	CH4_Grid	0.8
104	9	CH4_Grid	0.8
104	10	CH4_Grid	0.8
104	11	CH4_Grid	0.8
104	12	CH4_Grid	0.8
104	13	CH4_Grid	0.8
104	14	CH4_Grid	0.8
104	15	CH4_Grid	0.8
104	16	CH4_Grid	0.8
104	17	CH4_Grid	0.8
104	18	CH4_Grid	0.8
104	19	CH4_Grid	0.8
104	20	CH4_Grid	0.8
104	21	CH4_Grid	0.8
104	22	CH4_Grid	0.8
104	23	CH4_Grid	0.8
104	24	CH4_Grid	0.8
104	1	CH4_H2_Mixer	1.0
104	2	CH4_H2_Mixer	1.0
104	3	CH4_H2_Mixer	1.0
104	4	CH4_H2_Mixer	1.0
104	5	CH4_H2_Mixer	1.0
104	6	CH4_H2_Mixer	1.0
104	7	CH4_H2_Mixer	1.0
104	8	CH4_H2_Mixer	1.0
104	9	CH4_H2_Mixer	1.0
104	10	CH4_H2_Mixer	1.0
104	11	CH4_H2_Mixer	1.0
104	12	CH4_H2_Mixer	1.0
104	13	CH4_H2_Mixer	1.0
104	14	CH4_H2_Mixer	1.0
104	15	CH4_H2_Mixer	1.0
104	16	CH4_H2_Mixer	1.0
104	17	CH4_H2_Mixer	1.0
104	18	CH4_H2_Mixer	1.0
104	19	CH4_H2_Mixer	1.0
104	20	CH4_H2_Mixer	1.0
104	21	CH4_H2_Mixer	1.0
104	22	CH4_H2_Mixer	1.0
104	23	CH4_H2_Mixer	1.0
104	24	CH4_H2_Mixer	1.0
104	1	DieselReserveGenerator	0.0
104	2	DieselReserveGenerator	0.0
104	3	DieselReserveGenerator	0.0
104	4	DieselReserveGenerator	0.0
104	5	DieselReserveGenerator	0.0
104	6	DieselReserveGenerator	0.0
104	7	DieselReserveGenerator	0.0
104	8	DieselReserveGenerator	0.0
104	9	DieselReserveGenerator	0.0
104	10	DieselReserveGenerator	0.0
104	11	DieselReserveGenerator	0.0
104	12	DieselReserveGenerator	0.0
104	13	DieselReserveGenerator	0.0
104	14	DieselReserveGenerator	0.0
104	15	DieselReserveGenerator	0.0
104	16	DieselReserveGenerator	0.0
104	17	DieselReserveGenerator	0.0
104	18	DieselReserveGenerator	0.0
104	19	DieselReserveGenerator	0.0
104	20	DieselReserveGenerator	0.0
104	21	DieselReserveGenerator	0.0
104	22	DieselReserveGenerator	0.0
104	23	DieselReserveGenerator	0.0
104	24	DieselReserveGenerator	0.0
104	1	H2_Grid	0.8
104	2	H2_Grid	0.8
104	3	H2_Grid	0.8
104	4	H2_Grid	0.8
104	5	H2_Grid	0.8
104	6	H2_Grid	0.8
104	7	H2_Grid	0.8
104	8	H2_Grid	0.8
104	9	H2_Grid	0.8
104	10	H2_Grid	0.8
104	11	H2_Grid	0.8
104	12	H2_Grid	0.8
104	13	H2_Grid	0.8
104	14	H2_Grid	0.8
104	15	H2_Grid	0.8
104	16	H2_Grid	0.8
104	17	H2_Grid	0.8
104	18	H2_Grid	0.8
104	19	H2_Grid	0.8
104	20	H2_Grid	0.8
104	21	H2_Grid	0.8
104	22	H2_Grid	0.8
104	23	H2_Grid	0.8
104	24	H2_Grid	0.8
105	1	Power_Grid	1.0
105	2	Power_Grid	1.0
105	3	Power_Grid	1.0
105	4	Power_Grid	1.0
105	5	Power_Grid	1.0
105	6	Power_Grid	1.0
105	7	Power_Grid	1.0
105	8	Power_Grid	1.0
105	9	Power_Grid	1.0
105	10	Power_Grid	1.0
105	11	Power_Grid	1.0
105	12	Power_Grid	1.0
105	13	Power_Grid	1.0
105	14	Power_Grid	1.0
105	15	Power_Grid	1.0
105	16	Power_Grid	1.0
105	17	Power_Grid	1.0
105	18	Power_Grid	1.0
105	19	Power_Grid	1.0
105	20	Power_Grid	1.0
105	21	Power_Grid	1.0
105	22	Power_Grid	1.0
105	23	Power_Grid	1.0
105	24	Power_Grid	1.0
105	1	ElectricBoiler	0.98
105	2	ElectricBoiler	0.98
105	3	ElectricBoiler	0.98
105	4	ElectricBoiler	0.98
105	5	ElectricBoiler	0.98
105	6	ElectricBoiler	0.98
105	7	ElectricBoiler	0.98
105	8	ElectricBoiler	0.98
105	9	ElectricBoiler	0.98
105	10	ElectricBoiler	0.98
105	11	ElectricBoiler	0.98
105	12	ElectricBoiler	0.98
105	13	ElectricBoiler	0.98
105	14	ElectricBoiler	0.98
105	15	ElectricBoiler	0.98
105	16	ElectricBoiler	0.98
105	17	ElectricBoiler	0.98
105	18	ElectricBoiler	0.98
105	19	ElectricBoiler	0.98
105	20	ElectricBoiler	0.98
105	21	ElectricBoiler	0.98
105	22	ElectricBoiler	0.98
105	23	ElectricBoiler	0.98
105	24	ElectricBoiler	0.98
105	1	HP_LT	0.98
105	2	HP_LT	0.98
105	3	HP_LT	0.98
105	4	HP_LT	0.98
105	5	HP_LT	0.98
105	6	HP_LT	0.98
105	7	HP_LT	0.98
105	8	HP_LT	0.98
105	9	HP_LT	0.98
105	10	HP_LT	0.98
105	11	HP_LT	0.98
105	12	HP_LT	0.98
105	13	HP_LT	0.98
105	14	HP_LT	0.98
105	15	HP_LT	0.98
105	16	HP_LT	0.98
105	17	HP_LT	0.98
105	18	HP_LT	0.98
105	19	HP_LT	0.98
105	20	HP_LT	0.98
105	21	HP_LT	0.98
105	22	HP_LT	0.98
105	23	HP_LT	0.98
105	24	HP_LT	0.98
105	1	HP_MT	0.98
105	2	HP_MT	0.98
105	3	HP_MT	0.98
105	4	HP_MT	0.98
105	5	HP_MT	0.98
105	6	HP_MT	0.98
105	7	HP_MT	0.98
105	8	HP_MT	0.98
105	9	HP_MT	0.98
105	10	HP_MT	0.98
105	11	HP_MT	0.98
105	12	HP_MT	0.98
105	13	HP_MT	0.98
105	14	HP_MT	0.98
105	15	HP_MT	0.98
105	16	HP_MT	0.98
105	17	HP_MT	0.98
105	18	HP_MT	0.98
105	19	HP_MT	0.98
105	20	HP_MT	0.98
105	21	HP_MT	0.98
105	22	HP_MT	0.98
105	23	HP_MT	0.98
105	24	HP_MT	0.98
105	1	PV	0.0
105	2	PV	0.0
105	3	PV	0.0
105	4	PV	0.0
105	5	PV	0.0
105	6	PV	0.0
105	7	PV	0.0
105	8	PV	0.0
105	9	PV	0.124
105	10	PV	0.359
105	11	PV	0.512
105	12	PV	0.579
105	13	PV	0.575
105	14	PV	0.495
105	15	PV	0.323
105	16	PV	0.107
105	17	PV	0.002
105	18	PV	0.0
105	19	PV	0.0
105	20	PV	0.0
105	21	PV	0.0
105	22	PV	0.0
105	23	PV	0.0
105	24	PV	0.0
105	1	P2G	0.98
105	2	P2G	0.98
105	3	P2G	0.98
105	4	P2G	0.98
105	5	P2G	0.98
105	6	P2G	0.98
105	7	P2G	0.98
105	8	P2G	0.98
105	9	P2G	0.98
105	10	P2G	0.98
105	11	P2G	0.98
105	12	P2G	0.98
105	13	P2G	0.98
105	14	P2G	0.98
105	15	P2G	0.98
105	16	P2G	0.98
105	17	P2G	0.98
105	18	P2G	0.98
105	19	P2G	0.98
105	20	P2G	0.98
105	21	P2G	0.98
105	22	P2G	0.98
105	23	P2G	0.98
105	24	P2G	0.98
105	1	G2P	0.98
105	2	G2P	0.98
105	3	G2P	0.98
105	4	G2P	0.98
105	5	G2P	0.98
105	6	G2P	0.98
105	7	G2P	0.98
105	8	G2P	0.98
105	9	G2P	0.98
105	10	G2P	0.98
105	11	G2P	0.98
105	12	G2P	0.98
105	13	G2P	0.98
105	14	G2P	0.98
105	15	G2P	0.98
105	16	G2P	0.98
105	17	G2P	0.98
105	18	G2P	0.98
105	19	G2P	0.98
105	20	G2P	0.98
105	21	G2P	0.98
105	22	G2P	0.98
105	23	G2P	0.98
105	24	G2P	0.98
105	1	GasBoiler	0.98
105	2	GasBoiler	0.98
105	3	GasBoiler	0.98
105	4	GasBoiler	0.98
105	5	GasBoiler	0.98
105	6	GasBoiler	0.98
105	7	GasBoiler	0.98
105	8	GasBoiler	0.98
105	9	GasBoiler	0.98
105	10	GasBoiler	0.98
105	11	GasBoiler	0.98
105	12	GasBoiler	0.98
105	13	GasBoiler	0.98
105	14	GasBoiler	0.98
105	15	GasBoiler	0.98
105	16	GasBoiler	0.98
105	17	GasBoiler	0.98
105	18	GasBoiler	0.98
105	19	GasBoiler	0.98
105	20	GasBoiler	0.98
105	21	GasBoiler	0.98
105	22	GasBoiler	0.98
105	23	GasBoiler	0.98
105	24	GasBoiler	0.98
105	1	GasBoiler_CCS	0.98
105	2	GasBoiler_CCS	0.98
105	3	GasBoiler_CCS	0.98
105	4	GasBoiler_CCS	0.98
105	5	GasBoiler_CCS	0.98
105	6	GasBoiler_CCS	0.98
105	7	GasBoiler_CCS	0.98
105	8	GasBoiler_CCS	0.98
105	9	GasBoiler_CCS	0.98
105	10	GasBoiler_CCS	0.98
105	11	GasBoiler_CCS	0.98
105	12	GasBoiler_CCS	0.98
105	13	GasBoiler_CCS	0.98
105	14	GasBoiler_CCS	0.98
105	15	GasBoiler_CCS	0.98
105	16	GasBoiler_CCS	0.98
105	17	GasBoiler_CCS	0.98
105	18	GasBoiler_CCS	0.98
105	19	GasBoiler_CCS	0.98
105	20	GasBoiler_CCS	0.98
105	21	GasBoiler_CCS	0.98
105	22	GasBoiler_CCS	0.98
105	23	GasBoiler_CCS	0.98
105	24	GasBoiler_CCS	0.98
105	1	CHP	0.8
105	2	CHP	0.8
105	3	CHP	0.8
105	4	CHP	0.8
105	5	CHP	0.8
105	6	CHP	0.8
105	7	CHP	0.8
105	8	CHP	0.8
105	9	CHP	0.8
105	10	CHP	0.8
105	11	CHP	0.8
105	12	CHP	0.8
105	13	CHP	0.8
105	14	CHP	0.8
105	15	CHP	0.8
105	16	CHP	0.8
105	17	CHP	0.8
105	18	CHP	0.8
105	19	CHP	0.8
105	20	CHP	0.8
105	21	CHP	0.8
105	22	CHP	0.8
105	23	CHP	0.8
105	24	CHP	0.8
105	1	CHP_CCS	0.8
105	2	CHP_CCS	0.8
105	3	CHP_CCS	0.8
105	4	CHP_CCS	0.8
105	5	CHP_CCS	0.8
105	6	CHP_CCS	0.8
105	7	CHP_CCS	0.8
105	8	CHP_CCS	0.8
105	9	CHP_CCS	0.8
105	10	CHP_CCS	0.8
105	11	CHP_CCS	0.8
105	12	CHP_CCS	0.8
105	13	CHP_CCS	0.8
105	14	CHP_CCS	0.8
105	15	CHP_CCS	0.8
105	16	CHP_CCS	0.8
105	17	CHP_CCS	0.8
105	18	CHP_CCS	0.8
105	19	CHP_CCS	0.8
105	20	CHP_CCS	0.8
105	21	CHP_CCS	0.8
105	22	CHP_CCS	0.8
105	23	CHP_CCS	0.8
105	24	CHP_CCS	0.8
105	1	Biogas_Grid	0.9
105	2	Biogas_Grid	0.9
105	3	Biogas_Grid	0.9
105	4	Biogas_Grid	0.9
105	5	Biogas_Grid	0.9
105	6	Biogas_Grid	0.9
105	7	Biogas_Grid	0.9
105	8	Biogas_Grid	0.9
105	9	Biogas_Grid	0.9
105	10	Biogas_Grid	0.9
105	11	Biogas_Grid	0.9
105	12	Biogas_Grid	0.9
105	13	Biogas_Grid	0.9
105	14	Biogas_Grid	0.9
105	15	Biogas_Grid	0.9
105	16	Biogas_Grid	0.9
105	17	Biogas_Grid	0.9
105	18	Biogas_Grid	0.9
105	19	Biogas_Grid	0.9
105	20	Biogas_Grid	0.9
105	21	Biogas_Grid	0.9
105	22	Biogas_Grid	0.9
105	23	Biogas_Grid	0.9
105	24	Biogas_Grid	0.9
105	1	CH4_Grid	0.8
105	2	CH4_Grid	0.8
105	3	CH4_Grid	0.8
105	4	CH4_Grid	0.8
105	5	CH4_Grid	0.8
105	6	CH4_Grid	0.8
105	7	CH4_Grid	0.8
105	8	CH4_Grid	0.8
105	9	CH4_Grid	0.8
105	10	CH4_Grid	0.8
105	11	CH4_Grid	0.8
105	12	CH4_Grid	0.8
105	13	CH4_Grid	0.8
105	14	CH4_Grid	0.8
105	15	CH4_Grid	0.8
105	16	CH4_Grid	0.8
105	17	CH4_Grid	0.8
105	18	CH4_Grid	0.8
105	19	CH4_Grid	0.8
105	20	CH4_Grid	0.8
105	21	CH4_Grid	0.8
105	22	CH4_Grid	0.8
105	23	CH4_Grid	0.8
105	24	CH4_Grid	0.8
105	1	CH4_H2_Mixer	1.0
105	2	CH4_H2_Mixer	1.0
105	3	CH4_H2_Mixer	1.0
105	4	CH4_H2_Mixer	1.0
105	5	CH4_H2_Mixer	1.0
105	6	CH4_H2_Mixer	1.0
105	7	CH4_H2_Mixer	1.0
105	8	CH4_H2_Mixer	1.0
105	9	CH4_H2_Mixer	1.0
105	10	CH4_H2_Mixer	1.0
105	11	CH4_H2_Mixer	1.0
105	12	CH4_H2_Mixer	1.0
105	13	CH4_H2_Mixer	1.0
105	14	CH4_H2_Mixer	1.0
105	15	CH4_H2_Mixer	1.0
105	16	CH4_H2_Mixer	1.0
105	17	CH4_H2_Mixer	1.0
105	18	CH4_H2_Mixer	1.0
105	19	CH4_H2_Mixer	1.0
105	20	CH4_H2_Mixer	1.0
105	21	CH4_H2_Mixer	1.0
105	22	CH4_H2_Mixer	1.0
105	23	CH4_H2_Mixer	1.0
105	24	CH4_H2_Mixer	1.0
105	1	DieselReserveGenerator	0.0
105	2	DieselReserveGenerator	0.0
105	3	DieselReserveGenerator	0.0
105	4	DieselReserveGenerator	0.0
105	5	DieselReserveGenerator	0.0
105	6	DieselReserveGenerator	0.0
105	7	DieselReserveGenerator	0.0
105	8	DieselReserveGenerator	0.0
105	9	DieselReserveGenerator	0.0
105	10	DieselReserveGenerator	0.0
105	11	DieselReserveGenerator	0.0
105	12	DieselReserveGenerator	0.0
105	13	DieselReserveGenerator	0.0
105	14	DieselReserveGenerator	0.0
105	15	DieselReserveGenerator	0.0
105	16	DieselReserveGenerator	0.0
105	17	DieselReserveGenerator	0.0
105	18	DieselReserveGenerator	0.0
105	19	DieselReserveGenerator	0.0
105	20	DieselReserveGenerator	0.0
105	21	DieselReserveGenerator	0.0
105	22	DieselReserveGenerator	0.0
105	23	DieselReserveGenerator	0.0
105	24	DieselReserveGenerator	0.0
105	1	H2_Grid	0.8
105	2	H2_Grid	0.8
105	3	H2_Grid	0.8
105	4	H2_Grid	0.8
105	5	H2_Grid	0.8
105	6	H2_Grid	0.8
105	7	H2_Grid	0.8
105	8	H2_Grid	0.8
105	9	H2_Grid	0.8
105	10	H2_Grid	0.8
105	11	H2_Grid	0.8
105	12	H2_Grid	0.8
105	13	H2_Grid	0.8
105	14	H2_Grid	0.8
105	15	H2_Grid	0.8
105	16	H2_Grid	0.8
105	17	H2_Grid	0.8
105	18	H2_Grid	0.8
105	19	H2_Grid	0.8
105	20	H2_Grid	0.8
105	21	H2_Grid	0.8
105	22	H2_Grid	0.8
105	23	H2_Grid	0.8
105	24	H2_Grid	0.8
106	1	Power_Grid	1.0
106	2	Power_Grid	1.0
106	3	Power_Grid	1.0
106	4	Power_Grid	1.0
106	5	Power_Grid	1.0
106	6	Power_Grid	1.0
106	7	Power_Grid	1.0
106	8	Power_Grid	1.0
106	9	Power_Grid	1.0
106	10	Power_Grid	1.0
106	11	Power_Grid	1.0
106	12	Power_Grid	1.0
106	13	Power_Grid	1.0
106	14	Power_Grid	1.0
106	15	Power_Grid	1.0
106	16	Power_Grid	1.0
106	17	Power_Grid	1.0
106	18	Power_Grid	1.0
106	19	Power_Grid	1.0
106	20	Power_Grid	1.0
106	21	Power_Grid	1.0
106	22	Power_Grid	1.0
106	23	Power_Grid	1.0
106	24	Power_Grid	1.0
106	1	ElectricBoiler	0.98
106	2	ElectricBoiler	0.98
106	3	ElectricBoiler	0.98
106	4	ElectricBoiler	0.98
106	5	ElectricBoiler	0.98
106	6	ElectricBoiler	0.98
106	7	ElectricBoiler	0.98
106	8	ElectricBoiler	0.98
106	9	ElectricBoiler	0.98
106	10	ElectricBoiler	0.98
106	11	ElectricBoiler	0.98
106	12	ElectricBoiler	0.98
106	13	ElectricBoiler	0.98
106	14	ElectricBoiler	0.98
106	15	ElectricBoiler	0.98
106	16	ElectricBoiler	0.98
106	17	ElectricBoiler	0.98
106	18	ElectricBoiler	0.98
106	19	ElectricBoiler	0.98
106	20	ElectricBoiler	0.98
106	21	ElectricBoiler	0.98
106	22	ElectricBoiler	0.98
106	23	ElectricBoiler	0.98
106	24	ElectricBoiler	0.98
106	1	HP_LT	0.98
106	2	HP_LT	0.98
106	3	HP_LT	0.98
106	4	HP_LT	0.98
106	5	HP_LT	0.98
106	6	HP_LT	0.98
106	7	HP_LT	0.98
106	8	HP_LT	0.98
106	9	HP_LT	0.98
106	10	HP_LT	0.98
106	11	HP_LT	0.98
106	12	HP_LT	0.98
106	13	HP_LT	0.98
106	14	HP_LT	0.98
106	15	HP_LT	0.98
106	16	HP_LT	0.98
106	17	HP_LT	0.98
106	18	HP_LT	0.98
106	19	HP_LT	0.98
106	20	HP_LT	0.98
106	21	HP_LT	0.98
106	22	HP_LT	0.98
106	23	HP_LT	0.98
106	24	HP_LT	0.98
106	1	HP_MT	0.98
106	2	HP_MT	0.98
106	3	HP_MT	0.98
106	4	HP_MT	0.98
106	5	HP_MT	0.98
106	6	HP_MT	0.98
106	7	HP_MT	0.98
106	8	HP_MT	0.98
106	9	HP_MT	0.98
106	10	HP_MT	0.98
106	11	HP_MT	0.98
106	12	HP_MT	0.98
106	13	HP_MT	0.98
106	14	HP_MT	0.98
106	15	HP_MT	0.98
106	16	HP_MT	0.98
106	17	HP_MT	0.98
106	18	HP_MT	0.98
106	19	HP_MT	0.98
106	20	HP_MT	0.98
106	21	HP_MT	0.98
106	22	HP_MT	0.98
106	23	HP_MT	0.98
106	24	HP_MT	0.98
106	1	PV	0.0
106	2	PV	0.0
106	3	PV	0.0
106	4	PV	0.0
106	5	PV	0.0
106	6	PV	0.0
106	7	PV	0.0
106	8	PV	0.002
106	9	PV	0.062
106	10	PV	0.148
106	11	PV	0.188
106	12	PV	0.134
106	13	PV	0.108
106	14	PV	0.095
106	15	PV	0.074
106	16	PV	0.05
106	17	PV	0.014
106	18	PV	0.0
106	19	PV	0.0
106	20	PV	0.0
106	21	PV	0.0
106	22	PV	0.0
106	23	PV	0.0
106	24	PV	0.0
106	1	P2G	0.98
106	2	P2G	0.98
106	3	P2G	0.98
106	4	P2G	0.98
106	5	P2G	0.98
106	6	P2G	0.98
106	7	P2G	0.98
106	8	P2G	0.98
106	9	P2G	0.98
106	10	P2G	0.98
106	11	P2G	0.98
106	12	P2G	0.98
106	13	P2G	0.98
106	14	P2G	0.98
106	15	P2G	0.98
