Node	Time	Technology	CostExport
246	6	HP_LT	0.0
246	7	HP_LT	0.0
246	8	HP_LT	0.0
246	9	HP_LT	0.0
246	10	HP_LT	0.0
246	11	HP_LT	0.0
246	12	HP_LT	0.0
246	13	HP_LT	0.0
246	14	HP_LT	0.0
246	15	HP_LT	0.0
246	16	HP_LT	0.0
246	17	HP_LT	0.0
246	18	HP_LT	0.0
246	19	HP_LT	0.0
246	20	HP_LT	0.0
246	21	HP_LT	0.0
246	22	HP_LT	0.0
246	23	HP_LT	0.0
246	24	HP_LT	0.0
246	1	HP_MT	0.0
246	2	HP_MT	0.0
246	3	HP_MT	0.0
246	4	HP_MT	0.0
246	5	HP_MT	0.0
246	6	HP_MT	0.0
246	7	HP_MT	0.0
246	8	HP_MT	0.0
246	9	HP_MT	0.0
246	10	HP_MT	0.0
246	11	HP_MT	0.0
246	12	HP_MT	0.0
246	13	HP_MT	0.0
246	14	HP_MT	0.0
246	15	HP_MT	0.0
246	16	HP_MT	0.0
246	17	HP_MT	0.0
246	18	HP_MT	0.0
246	19	HP_MT	0.0
246	20	HP_MT	0.0
246	21	HP_MT	0.0
246	22	HP_MT	0.0
246	23	HP_MT	0.0
246	24	HP_MT	0.0
246	1	PV	0.0
246	2	PV	0.0
246	3	PV	0.0
246	4	PV	0.0
246	5	PV	0.0
246	6	PV	0.0
246	7	PV	0.0
246	8	PV	0.0
246	9	PV	0.0
246	10	PV	0.0
246	11	PV	0.0
246	12	PV	0.0
246	13	PV	0.0
246	14	PV	0.0
246	15	PV	0.0
246	16	PV	0.0
246	17	PV	0.0
246	18	PV	0.0
246	19	PV	0.0
246	20	PV	0.0
246	21	PV	0.0
246	22	PV	0.0
246	23	PV	0.0
246	24	PV	0.0
246	1	P2G	0.0
246	2	P2G	0.0
246	3	P2G	0.0
246	4	P2G	0.0
246	5	P2G	0.0
246	6	P2G	0.0
246	7	P2G	0.0
246	8	P2G	0.0
246	9	P2G	0.0
246	10	P2G	0.0
246	11	P2G	0.0
246	12	P2G	0.0
246	13	P2G	0.0
246	14	P2G	0.0
246	15	P2G	0.0
246	16	P2G	0.0
246	17	P2G	0.0
246	18	P2G	0.0
246	19	P2G	0.0
246	20	P2G	0.0
246	21	P2G	0.0
246	22	P2G	0.0
246	23	P2G	0.0
246	24	P2G	0.0
246	1	G2P	0.0
246	2	G2P	0.0
246	3	G2P	0.0
246	4	G2P	0.0
246	5	G2P	0.0
246	6	G2P	0.0
246	7	G2P	0.0
246	8	G2P	0.0
246	9	G2P	0.0
246	10	G2P	0.0
246	11	G2P	0.0
246	12	G2P	0.0
246	13	G2P	0.0
246	14	G2P	0.0
246	15	G2P	0.0
246	16	G2P	0.0
246	17	G2P	0.0
246	18	G2P	0.0
246	19	G2P	0.0
246	20	G2P	0.0
246	21	G2P	0.0
246	22	G2P	0.0
246	23	G2P	0.0
246	24	G2P	0.0
246	1	GasBoiler	0.0
246	2	GasBoiler	0.0
246	3	GasBoiler	0.0
246	4	GasBoiler	0.0
246	5	GasBoiler	0.0
246	6	GasBoiler	0.0
246	7	GasBoiler	0.0
246	8	GasBoiler	0.0
246	9	GasBoiler	0.0
246	10	GasBoiler	0.0
246	11	GasBoiler	0.0
246	12	GasBoiler	0.0
246	13	GasBoiler	0.0
246	14	GasBoiler	0.0
246	15	GasBoiler	0.0
246	16	GasBoiler	0.0
246	17	GasBoiler	0.0
246	18	GasBoiler	0.0
246	19	GasBoiler	0.0
246	20	GasBoiler	0.0
246	21	GasBoiler	0.0
246	22	GasBoiler	0.0
246	23	GasBoiler	0.0
246	24	GasBoiler	0.0
246	1	GasBoiler_CCS	0.0
246	2	GasBoiler_CCS	0.0
246	3	GasBoiler_CCS	0.0
246	4	GasBoiler_CCS	0.0
246	5	GasBoiler_CCS	0.0
246	6	GasBoiler_CCS	0.0
246	7	GasBoiler_CCS	0.0
246	8	GasBoiler_CCS	0.0
246	9	GasBoiler_CCS	0.0
246	10	GasBoiler_CCS	0.0
246	11	GasBoiler_CCS	0.0
246	12	GasBoiler_CCS	0.0
246	13	GasBoiler_CCS	0.0
246	14	GasBoiler_CCS	0.0
246	15	GasBoiler_CCS	0.0
246	16	GasBoiler_CCS	0.0
246	17	GasBoiler_CCS	0.0
246	18	GasBoiler_CCS	0.0
246	19	GasBoiler_CCS	0.0
246	20	GasBoiler_CCS	0.0
246	21	GasBoiler_CCS	0.0
246	22	GasBoiler_CCS	0.0
246	23	GasBoiler_CCS	0.0
246	24	GasBoiler_CCS	0.0
246	1	CHP	0.0
246	2	CHP	0.0
246	3	CHP	0.0
246	4	CHP	0.0
246	5	CHP	0.0
246	6	CHP	0.0
246	7	CHP	0.0
246	8	CHP	0.0
246	9	CHP	0.0
246	10	CHP	0.0
246	11	CHP	0.0
246	12	CHP	0.0
246	13	CHP	0.0
246	14	CHP	0.0
246	15	CHP	0.0
246	16	CHP	0.0
246	17	CHP	0.0
246	18	CHP	0.0
246	19	CHP	0.0
246	20	CHP	0.0
246	21	CHP	0.0
246	22	CHP	0.0
246	23	CHP	0.0
246	24	CHP	0.0
246	1	CHP_CCS	0.0
246	2	CHP_CCS	0.0
246	3	CHP_CCS	0.0
246	4	CHP_CCS	0.0
246	5	CHP_CCS	0.0
246	6	CHP_CCS	0.0
246	7	CHP_CCS	0.0
246	8	CHP_CCS	0.0
246	9	CHP_CCS	0.0
246	10	CHP_CCS	0.0
246	11	CHP_CCS	0.0
246	12	CHP_CCS	0.0
246	13	CHP_CCS	0.0
246	14	CHP_CCS	0.0
246	15	CHP_CCS	0.0
246	16	CHP_CCS	0.0
246	17	CHP_CCS	0.0
246	18	CHP_CCS	0.0
246	19	CHP_CCS	0.0
246	20	CHP_CCS	0.0
246	21	CHP_CCS	0.0
246	22	CHP_CCS	0.0
246	23	CHP_CCS	0.0
246	24	CHP_CCS	0.0
246	1	Biogas_Grid	0.0
246	2	Biogas_Grid	0.0
246	3	Biogas_Grid	0.0
246	4	Biogas_Grid	0.0
246	5	Biogas_Grid	0.0
246	6	Biogas_Grid	0.0
246	7	Biogas_Grid	0.0
246	8	Biogas_Grid	0.0
246	9	Biogas_Grid	0.0
246	10	Biogas_Grid	0.0
246	11	Biogas_Grid	0.0
246	12	Biogas_Grid	0.0
246	13	Biogas_Grid	0.0
246	14	Biogas_Grid	0.0
246	15	Biogas_Grid	0.0
246	16	Biogas_Grid	0.0
246	17	Biogas_Grid	0.0
246	18	Biogas_Grid	0.0
246	19	Biogas_Grid	0.0
246	20	Biogas_Grid	0.0
246	21	Biogas_Grid	0.0
246	22	Biogas_Grid	0.0
246	23	Biogas_Grid	0.0
246	24	Biogas_Grid	0.0
246	1	CH4_Grid	0.0
246	2	CH4_Grid	0.0
246	3	CH4_Grid	0.0
246	4	CH4_Grid	0.0
246	5	CH4_Grid	0.0
246	6	CH4_Grid	0.0
246	7	CH4_Grid	0.0
246	8	CH4_Grid	0.0
246	9	CH4_Grid	0.0
246	10	CH4_Grid	0.0
246	11	CH4_Grid	0.0
246	12	CH4_Grid	0.0
246	13	CH4_Grid	0.0
246	14	CH4_Grid	0.0
246	15	CH4_Grid	0.0
246	16	CH4_Grid	0.0
246	17	CH4_Grid	0.0
246	18	CH4_Grid	0.0
246	19	CH4_Grid	0.0
246	20	CH4_Grid	0.0
246	21	CH4_Grid	0.0
246	22	CH4_Grid	0.0
246	23	CH4_Grid	0.0
246	24	CH4_Grid	0.0
246	1	CH4_H2_Mixer	0.0
246	2	CH4_H2_Mixer	0.0
246	3	CH4_H2_Mixer	0.0
246	4	CH4_H2_Mixer	0.0
246	5	CH4_H2_Mixer	0.0
246	6	CH4_H2_Mixer	0.0
246	7	CH4_H2_Mixer	0.0
246	8	CH4_H2_Mixer	0.0
246	9	CH4_H2_Mixer	0.0
246	10	CH4_H2_Mixer	0.0
246	11	CH4_H2_Mixer	0.0
246	12	CH4_H2_Mixer	0.0
246	13	CH4_H2_Mixer	0.0
246	14	CH4_H2_Mixer	0.0
246	15	CH4_H2_Mixer	0.0
246	16	CH4_H2_Mixer	0.0
246	17	CH4_H2_Mixer	0.0
246	18	CH4_H2_Mixer	0.0
246	19	CH4_H2_Mixer	0.0
246	20	CH4_H2_Mixer	0.0
246	21	CH4_H2_Mixer	0.0
246	22	CH4_H2_Mixer	0.0
246	23	CH4_H2_Mixer	0.0
246	24	CH4_H2_Mixer	0.0
246	1	DieselReserveGenerator	0.0
246	2	DieselReserveGenerator	0.0
246	3	DieselReserveGenerator	0.0
246	4	DieselReserveGenerator	0.0
246	5	DieselReserveGenerator	0.0
246	6	DieselReserveGenerator	0.0
246	7	DieselReserveGenerator	0.0
246	8	DieselReserveGenerator	0.0
246	9	DieselReserveGenerator	0.0
246	10	DieselReserveGenerator	0.0
246	11	DieselReserveGenerator	0.0
246	12	DieselReserveGenerator	0.0
246	13	DieselReserveGenerator	0.0
246	14	DieselReserveGenerator	0.0
246	15	DieselReserveGenerator	0.0
246	16	DieselReserveGenerator	0.0
246	17	DieselReserveGenerator	0.0
246	18	DieselReserveGenerator	0.0
246	19	DieselReserveGenerator	0.0
246	20	DieselReserveGenerator	0.0
246	21	DieselReserveGenerator	0.0
246	22	DieselReserveGenerator	0.0
246	23	DieselReserveGenerator	0.0
246	24	DieselReserveGenerator	0.0
246	1	H2_Grid	0.0
246	2	H2_Grid	0.0
246	3	H2_Grid	0.0
246	4	H2_Grid	0.0
246	5	H2_Grid	0.0
246	6	H2_Grid	0.0
246	7	H2_Grid	0.0
246	8	H2_Grid	0.0
246	9	H2_Grid	0.0
246	10	H2_Grid	0.0
246	11	H2_Grid	0.0
246	12	H2_Grid	0.0
246	13	H2_Grid	0.0
246	14	H2_Grid	0.0
246	15	H2_Grid	0.0
246	16	H2_Grid	0.0
246	17	H2_Grid	0.0
246	18	H2_Grid	0.0
246	19	H2_Grid	0.0
246	20	H2_Grid	0.0
246	21	H2_Grid	0.0
246	22	H2_Grid	0.0
246	23	H2_Grid	0.0
246	24	H2_Grid	0.0
246	1	Direct_Firing	0.0
246	2	Direct_Firing	0.0
246	3	Direct_Firing	0.0
246	4	Direct_Firing	0.0
246	5	Direct_Firing	0.0
246	6	Direct_Firing	0.0
246	7	Direct_Firing	0.0
246	8	Direct_Firing	0.0
246	9	Direct_Firing	0.0
246	10	Direct_Firing	0.0
246	11	Direct_Firing	0.0
246	12	Direct_Firing	0.0
246	13	Direct_Firing	0.0
246	14	Direct_Firing	0.0
246	15	Direct_Firing	0.0
246	16	Direct_Firing	0.0
246	17	Direct_Firing	0.0
246	18	Direct_Firing	0.0
246	19	Direct_Firing	0.0
246	20	Direct_Firing	0.0
246	21	Direct_Firing	0.0
246	22	Direct_Firing	0.0
246	23	Direct_Firing	0.0
246	24	Direct_Firing	0.0
247	1	Power_Grid	0.0
247	2	Power_Grid	0.0
247	3	Power_Grid	0.0
247	4	Power_Grid	0.0
247	5	Power_Grid	0.0
247	6	Power_Grid	0.0
247	7	Power_Grid	0.0
247	8	Power_Grid	0.0
247	9	Power_Grid	0.0
247	10	Power_Grid	0.0
247	11	Power_Grid	0.0
247	12	Power_Grid	0.0
247	13	Power_Grid	0.0
247	14	Power_Grid	0.0
247	15	Power_Grid	0.0
247	16	Power_Grid	0.0
247	17	Power_Grid	0.0
247	18	Power_Grid	0.0
247	19	Power_Grid	0.0
247	20	Power_Grid	0.0
247	21	Power_Grid	0.0
247	22	Power_Grid	0.0
247	23	Power_Grid	0.0
247	24	Power_Grid	0.0
247	1	ElectricBoiler	0.0
247	2	ElectricBoiler	0.0
247	3	ElectricBoiler	0.0
247	4	ElectricBoiler	0.0
247	5	ElectricBoiler	0.0
247	6	ElectricBoiler	0.0
247	7	ElectricBoiler	0.0
247	8	ElectricBoiler	0.0
247	9	ElectricBoiler	0.0
247	10	ElectricBoiler	0.0
247	11	ElectricBoiler	0.0
247	12	ElectricBoiler	0.0
247	13	ElectricBoiler	0.0
247	14	ElectricBoiler	0.0
247	15	ElectricBoiler	0.0
247	16	ElectricBoiler	0.0
247	17	ElectricBoiler	0.0
247	18	ElectricBoiler	0.0
247	19	ElectricBoiler	0.0
247	20	ElectricBoiler	0.0
247	21	ElectricBoiler	0.0
247	22	ElectricBoiler	0.0
247	23	ElectricBoiler	0.0
247	24	ElectricBoiler	0.0
247	1	HP_LT	0.0
247	2	HP_LT	0.0
247	3	HP_LT	0.0
247	4	HP_LT	0.0
247	5	HP_LT	0.0
247	6	HP_LT	0.0
247	7	HP_LT	0.0
247	8	HP_LT	0.0
247	9	HP_LT	0.0
247	10	HP_LT	0.0
247	11	HP_LT	0.0
247	12	HP_LT	0.0
247	13	HP_LT	0.0
247	14	HP_LT	0.0
247	15	HP_LT	0.0
247	16	HP_LT	0.0
247	17	HP_LT	0.0
247	18	HP_LT	0.0
247	19	HP_LT	0.0
247	20	HP_LT	0.0
247	21	HP_LT	0.0
247	22	HP_LT	0.0
247	23	HP_LT	0.0
247	24	HP_LT	0.0
247	1	HP_MT	0.0
247	2	HP_MT	0.0
247	3	HP_MT	0.0
247	4	HP_MT	0.0
247	5	HP_MT	0.0
247	6	HP_MT	0.0
247	7	HP_MT	0.0
247	8	HP_MT	0.0
247	9	HP_MT	0.0
247	10	HP_MT	0.0
247	11	HP_MT	0.0
247	12	HP_MT	0.0
247	13	HP_MT	0.0
247	14	HP_MT	0.0
247	15	HP_MT	0.0
247	16	HP_MT	0.0
247	17	HP_MT	0.0
247	18	HP_MT	0.0
247	19	HP_MT	0.0
247	20	HP_MT	0.0
247	21	HP_MT	0.0
247	22	HP_MT	0.0
247	23	HP_MT	0.0
247	24	HP_MT	0.0
247	1	PV	0.0
247	2	PV	0.0
247	3	PV	0.0
247	4	PV	0.0
247	5	PV	0.0
247	6	PV	0.0
247	7	PV	0.0
247	8	PV	0.0
247	9	PV	0.0
247	10	PV	0.0
247	11	PV	0.0
247	12	PV	0.0
247	13	PV	0.0
247	14	PV	0.0
247	15	PV	0.0
247	16	PV	0.0
247	17	PV	0.0
247	18	PV	0.0
247	19	PV	0.0
247	20	PV	0.0
247	21	PV	0.0
247	22	PV	0.0
247	23	PV	0.0
247	24	PV	0.0
247	1	P2G	0.0
247	2	P2G	0.0
247	3	P2G	0.0
247	4	P2G	0.0
247	5	P2G	0.0
247	6	P2G	0.0
247	7	P2G	0.0
247	8	P2G	0.0
247	9	P2G	0.0
247	10	P2G	0.0
247	11	P2G	0.0
247	12	P2G	0.0
247	13	P2G	0.0
247	14	P2G	0.0
247	15	P2G	0.0
247	16	P2G	0.0
247	17	P2G	0.0
247	18	P2G	0.0
247	19	P2G	0.0
247	20	P2G	0.0
247	21	P2G	0.0
247	22	P2G	0.0
247	23	P2G	0.0
247	24	P2G	0.0
247	1	G2P	0.0
247	2	G2P	0.0
247	3	G2P	0.0
247	4	G2P	0.0
247	5	G2P	0.0
247	6	G2P	0.0
247	7	G2P	0.0
247	8	G2P	0.0
247	9	G2P	0.0
247	10	G2P	0.0
247	11	G2P	0.0
247	12	G2P	0.0
247	13	G2P	0.0
247	14	G2P	0.0
247	15	G2P	0.0
247	16	G2P	0.0
247	17	G2P	0.0
247	18	G2P	0.0
247	19	G2P	0.0
247	20	G2P	0.0
247	21	G2P	0.0
247	22	G2P	0.0
247	23	G2P	0.0
247	24	G2P	0.0
247	1	GasBoiler	0.0
247	2	GasBoiler	0.0
247	3	GasBoiler	0.0
247	4	GasBoiler	0.0
247	5	GasBoiler	0.0
247	6	GasBoiler	0.0
247	7	GasBoiler	0.0
247	8	GasBoiler	0.0
247	9	GasBoiler	0.0
247	10	GasBoiler	0.0
247	11	GasBoiler	0.0
247	12	GasBoiler	0.0
247	13	GasBoiler	0.0
247	14	GasBoiler	0.0
247	15	GasBoiler	0.0
247	16	GasBoiler	0.0
247	17	GasBoiler	0.0
247	18	GasBoiler	0.0
247	19	GasBoiler	0.0
247	20	GasBoiler	0.0
247	21	GasBoiler	0.0
247	22	GasBoiler	0.0
247	23	GasBoiler	0.0
247	24	GasBoiler	0.0
247	1	GasBoiler_CCS	0.0
247	2	GasBoiler_CCS	0.0
247	3	GasBoiler_CCS	0.0
247	4	GasBoiler_CCS	0.0
247	5	GasBoiler_CCS	0.0
247	6	GasBoiler_CCS	0.0
247	7	GasBoiler_CCS	0.0
247	8	GasBoiler_CCS	0.0
247	9	GasBoiler_CCS	0.0
247	10	GasBoiler_CCS	0.0
247	11	GasBoiler_CCS	0.0
247	12	GasBoiler_CCS	0.0
247	13	GasBoiler_CCS	0.0
247	14	GasBoiler_CCS	0.0
247	15	GasBoiler_CCS	0.0
247	16	GasBoiler_CCS	0.0
247	17	GasBoiler_CCS	0.0
247	18	GasBoiler_CCS	0.0
247	19	GasBoiler_CCS	0.0
247	20	GasBoiler_CCS	0.0
247	21	GasBoiler_CCS	0.0
247	22	GasBoiler_CCS	0.0
247	23	GasBoiler_CCS	0.0
247	24	GasBoiler_CCS	0.0
247	1	CHP	0.0
247	2	CHP	0.0
247	3	CHP	0.0
247	4	CHP	0.0
247	5	CHP	0.0
247	6	CHP	0.0
247	7	CHP	0.0
247	8	CHP	0.0
247	9	CHP	0.0
247	10	CHP	0.0
247	11	CHP	0.0
247	12	CHP	0.0
247	13	CHP	0.0
247	14	CHP	0.0
247	15	CHP	0.0
247	16	CHP	0.0
247	17	CHP	0.0
247	18	CHP	0.0
247	19	CHP	0.0
247	20	CHP	0.0
247	21	CHP	0.0
247	22	CHP	0.0
247	23	CHP	0.0
247	24	CHP	0.0
247	1	CHP_CCS	0.0
247	2	CHP_CCS	0.0
247	3	CHP_CCS	0.0
247	4	CHP_CCS	0.0
247	5	CHP_CCS	0.0
247	6	CHP_CCS	0.0
247	7	CHP_CCS	0.0
247	8	CHP_CCS	0.0
247	9	CHP_CCS	0.0
247	10	CHP_CCS	0.0
247	11	CHP_CCS	0.0
247	12	CHP_CCS	0.0
247	13	CHP_CCS	0.0
247	14	CHP_CCS	0.0
247	15	CHP_CCS	0.0
247	16	CHP_CCS	0.0
247	17	CHP_CCS	0.0
247	18	CHP_CCS	0.0
247	19	CHP_CCS	0.0
247	20	CHP_CCS	0.0
247	21	CHP_CCS	0.0
247	22	CHP_CCS	0.0
247	23	CHP_CCS	0.0
247	24	CHP_CCS	0.0
247	1	Biogas_Grid	0.0
247	2	Biogas_Grid	0.0
247	3	Biogas_Grid	0.0
247	4	Biogas_Grid	0.0
247	5	Biogas_Grid	0.0
247	6	Biogas_Grid	0.0
247	7	Biogas_Grid	0.0
247	8	Biogas_Grid	0.0
247	9	Biogas_Grid	0.0
247	10	Biogas_Grid	0.0
247	11	Biogas_Grid	0.0
247	12	Biogas_Grid	0.0
247	13	Biogas_Grid	0.0
247	14	Biogas_Grid	0.0
247	15	Biogas_Grid	0.0
247	16	Biogas_Grid	0.0
247	17	Biogas_Grid	0.0
247	18	Biogas_Grid	0.0
247	19	Biogas_Grid	0.0
247	20	Biogas_Grid	0.0
247	21	Biogas_Grid	0.0
247	22	Biogas_Grid	0.0
247	23	Biogas_Grid	0.0
247	24	Biogas_Grid	0.0
247	1	CH4_Grid	0.0
247	2	CH4_Grid	0.0
247	3	CH4_Grid	0.0
247	4	CH4_Grid	0.0
247	5	CH4_Grid	0.0
247	6	CH4_Grid	0.0
247	7	CH4_Grid	0.0
247	8	CH4_Grid	0.0
247	9	CH4_Grid	0.0
247	10	CH4_Grid	0.0
247	11	CH4_Grid	0.0
247	12	CH4_Grid	0.0
247	13	CH4_Grid	0.0
247	14	CH4_Grid	0.0
247	15	CH4_Grid	0.0
247	16	CH4_Grid	0.0
247	17	CH4_Grid	0.0
247	18	CH4_Grid	0.0
247	19	CH4_Grid	0.0
247	20	CH4_Grid	0.0
247	21	CH4_Grid	0.0
247	22	CH4_Grid	0.0
247	23	CH4_Grid	0.0
247	24	CH4_Grid	0.0
247	1	CH4_H2_Mixer	0.0
247	2	CH4_H2_Mixer	0.0
247	3	CH4_H2_Mixer	0.0
247	4	CH4_H2_Mixer	0.0
247	5	CH4_H2_Mixer	0.0
247	6	CH4_H2_Mixer	0.0
247	7	CH4_H2_Mixer	0.0
247	8	CH4_H2_Mixer	0.0
247	9	CH4_H2_Mixer	0.0
247	10	CH4_H2_Mixer	0.0
247	11	CH4_H2_Mixer	0.0
247	12	CH4_H2_Mixer	0.0
247	13	CH4_H2_Mixer	0.0
247	14	CH4_H2_Mixer	0.0
247	15	CH4_H2_Mixer	0.0
247	16	CH4_H2_Mixer	0.0
247	17	CH4_H2_Mixer	0.0
247	18	CH4_H2_Mixer	0.0
247	19	CH4_H2_Mixer	0.0
247	20	CH4_H2_Mixer	0.0
247	21	CH4_H2_Mixer	0.0
247	22	CH4_H2_Mixer	0.0
247	23	CH4_H2_Mixer	0.0
247	24	CH4_H2_Mixer	0.0
247	1	DieselReserveGenerator	0.0
247	2	DieselReserveGenerator	0.0
247	3	DieselReserveGenerator	0.0
247	4	DieselReserveGenerator	0.0
247	5	DieselReserveGenerator	0.0
247	6	DieselReserveGenerator	0.0
247	7	DieselReserveGenerator	0.0
247	8	DieselReserveGenerator	0.0
247	9	DieselReserveGenerator	0.0
247	10	DieselReserveGenerator	0.0
247	11	DieselReserveGenerator	0.0
247	12	DieselReserveGenerator	0.0
247	13	DieselReserveGenerator	0.0
247	14	DieselReserveGenerator	0.0
247	15	DieselReserveGenerator	0.0
247	16	DieselReserveGenerator	0.0
247	17	DieselReserveGenerator	0.0
247	18	DieselReserveGenerator	0.0
247	19	DieselReserveGenerator	0.0
247	20	DieselReserveGenerator	0.0
247	21	DieselReserveGenerator	0.0
247	22	DieselReserveGenerator	0.0
247	23	DieselReserveGenerator	0.0
247	24	DieselReserveGenerator	0.0
247	1	H2_Grid	0.0
247	2	H2_Grid	0.0
247	3	H2_Grid	0.0
247	4	H2_Grid	0.0
247	5	H2_Grid	0.0
247	6	H2_Grid	0.0
247	7	H2_Grid	0.0
247	8	H2_Grid	0.0
247	9	H2_Grid	0.0
247	10	H2_Grid	0.0
247	11	H2_Grid	0.0
247	12	H2_Grid	0.0
247	13	H2_Grid	0.0
247	14	H2_Grid	0.0
247	15	H2_Grid	0.0
247	16	H2_Grid	0.0
247	17	H2_Grid	0.0
247	18	H2_Grid	0.0
247	19	H2_Grid	0.0
247	20	H2_Grid	0.0
247	21	H2_Grid	0.0
247	22	H2_Grid	0.0
247	23	H2_Grid	0.0
247	24	H2_Grid	0.0
247	1	Direct_Firing	0.0
247	2	Direct_Firing	0.0
247	3	Direct_Firing	0.0
247	4	Direct_Firing	0.0
247	5	Direct_Firing	0.0
247	6	Direct_Firing	0.0
247	7	Direct_Firing	0.0
247	8	Direct_Firing	0.0
247	9	Direct_Firing	0.0
247	10	Direct_Firing	0.0
247	11	Direct_Firing	0.0
247	12	Direct_Firing	0.0
247	13	Direct_Firing	0.0
247	14	Direct_Firing	0.0
247	15	Direct_Firing	0.0
247	16	Direct_Firing	0.0
247	17	Direct_Firing	0.0
247	18	Direct_Firing	0.0
247	19	Direct_Firing	0.0
247	20	Direct_Firing	0.0
247	21	Direct_Firing	0.0
247	22	Direct_Firing	0.0
247	23	Direct_Firing	0.0
247	24	Direct_Firing	0.0
248	1	Power_Grid	0.0
248	2	Power_Grid	0.0
248	3	Power_Grid	0.0
248	4	Power_Grid	0.0
248	5	Power_Grid	0.0
248	6	Power_Grid	0.0
248	7	Power_Grid	0.0
248	8	Power_Grid	0.0
248	9	Power_Grid	0.0
248	10	Power_Grid	0.0
248	11	Power_Grid	0.0
248	12	Power_Grid	0.0
248	13	Power_Grid	0.0
248	14	Power_Grid	0.0
248	15	Power_Grid	0.0
248	16	Power_Grid	0.0
248	17	Power_Grid	0.0
248	18	Power_Grid	0.0
248	19	Power_Grid	0.0
248	20	Power_Grid	0.0
248	21	Power_Grid	0.0
248	22	Power_Grid	0.0
248	23	Power_Grid	0.0
248	24	Power_Grid	0.0
248	1	ElectricBoiler	0.0
248	2	ElectricBoiler	0.0
248	3	ElectricBoiler	0.0
248	4	ElectricBoiler	0.0
248	5	ElectricBoiler	0.0
248	6	ElectricBoiler	0.0
248	7	ElectricBoiler	0.0
248	8	ElectricBoiler	0.0
248	9	ElectricBoiler	0.0
248	10	ElectricBoiler	0.0
248	11	ElectricBoiler	0.0
248	12	ElectricBoiler	0.0
248	13	ElectricBoiler	0.0
248	14	ElectricBoiler	0.0
248	15	ElectricBoiler	0.0
248	16	ElectricBoiler	0.0
248	17	ElectricBoiler	0.0
248	18	ElectricBoiler	0.0
248	19	ElectricBoiler	0.0
248	20	ElectricBoiler	0.0
248	21	ElectricBoiler	0.0
248	22	ElectricBoiler	0.0
248	23	ElectricBoiler	0.0
248	24	ElectricBoiler	0.0
248	1	HP_LT	0.0
248	2	HP_LT	0.0
248	3	HP_LT	0.0
248	4	HP_LT	0.0
248	5	HP_LT	0.0
248	6	HP_LT	0.0
248	7	HP_LT	0.0
248	8	HP_LT	0.0
248	9	HP_LT	0.0
248	10	HP_LT	0.0
248	11	HP_LT	0.0
248	12	HP_LT	0.0
248	13	HP_LT	0.0
248	14	HP_LT	0.0
248	15	HP_LT	0.0
248	16	HP_LT	0.0
248	17	HP_LT	0.0
248	18	HP_LT	0.0
248	19	HP_LT	0.0
248	20	HP_LT	0.0
248	21	HP_LT	0.0
248	22	HP_LT	0.0
248	23	HP_LT	0.0
248	24	HP_LT	0.0
248	1	HP_MT	0.0
248	2	HP_MT	0.0
248	3	HP_MT	0.0
248	4	HP_MT	0.0
248	5	HP_MT	0.0
248	6	HP_MT	0.0
248	7	HP_MT	0.0
248	8	HP_MT	0.0
248	9	HP_MT	0.0
248	10	HP_MT	0.0
248	11	HP_MT	0.0
248	12	HP_MT	0.0
248	13	HP_MT	0.0
248	14	HP_MT	0.0
248	15	HP_MT	0.0
248	16	HP_MT	0.0
248	17	HP_MT	0.0
248	18	HP_MT	0.0
248	19	HP_MT	0.0
248	20	HP_MT	0.0
248	21	HP_MT	0.0
248	22	HP_MT	0.0
248	23	HP_MT	0.0
248	24	HP_MT	0.0
248	1	PV	0.0
248	2	PV	0.0
248	3	PV	0.0
248	4	PV	0.0
248	5	PV	0.0
248	6	PV	0.0
248	7	PV	0.0
248	8	PV	0.0
248	9	PV	0.0
248	10	PV	0.0
248	11	PV	0.0
248	12	PV	0.0
248	13	PV	0.0
248	14	PV	0.0
248	15	PV	0.0
248	16	PV	0.0
248	17	PV	0.0
248	18	PV	0.0
248	19	PV	0.0
248	20	PV	0.0
248	21	PV	0.0
248	22	PV	0.0
248	23	PV	0.0
248	24	PV	0.0
248	1	P2G	0.0
248	2	P2G	0.0
248	3	P2G	0.0
248	4	P2G	0.0
248	5	P2G	0.0
248	6	P2G	0.0
248	7	P2G	0.0
248	8	P2G	0.0
248	9	P2G	0.0
248	10	P2G	0.0
248	11	P2G	0.0
248	12	P2G	0.0
248	13	P2G	0.0
248	14	P2G	0.0
248	15	P2G	0.0
248	16	P2G	0.0
248	17	P2G	0.0
248	18	P2G	0.0
248	19	P2G	0.0
248	20	P2G	0.0
248	21	P2G	0.0
248	22	P2G	0.0
248	23	P2G	0.0
248	24	P2G	0.0
248	1	G2P	0.0
248	2	G2P	0.0
248	3	G2P	0.0
248	4	G2P	0.0
248	5	G2P	0.0
248	6	G2P	0.0
248	7	G2P	0.0
248	8	G2P	0.0
248	9	G2P	0.0
248	10	G2P	0.0
248	11	G2P	0.0
248	12	G2P	0.0
248	13	G2P	0.0
248	14	G2P	0.0
248	15	G2P	0.0
248	16	G2P	0.0
248	17	G2P	0.0
248	18	G2P	0.0
248	19	G2P	0.0
248	20	G2P	0.0
248	21	G2P	0.0
248	22	G2P	0.0
248	23	G2P	0.0
248	24	G2P	0.0
248	1	GasBoiler	0.0
248	2	GasBoiler	0.0
248	3	GasBoiler	0.0
248	4	GasBoiler	0.0
